('IN', 'DT', 'NN'),1882,0.02700530922657483
('JJ', 'RB', 'JJ'),7,0.0001004448270914048
('RB', 'VBN', 'NNP'),7,0.0001004448270914048
('VBN', 'PRP', 'PRP'),7,0.0001004448270914048
('RB', 'VBD', 'CC'),7,0.0001004448270914048
('VB', 'PRP', 'CD'),7,0.0001004448270914048
('PRP', 'VBZ', 'PRP$'),7,0.0001004448270914048
('CD', 'VBD', 'PRP'),7,0.0001004448270914048
('JJ', 'RB', 'NNP'),7,0.0001004448270914048
('VBP', 'DT', 'VBZ'),7,0.0001004448270914048
('JJ', 'RB', 'DT'),7,0.0001004448270914048
('PRP', 'VBD', 'VBZ'),7,0.0001004448270914048
('PRP', 'IN', 'NNS'),7,0.0001004448270914048
('NNS', 'RP', 'IN'),7,0.0001004448270914048
('IN', 'WRB', 'PRP'),7,0.0001004448270914048
('VBD', 'VB', 'IN'),7,0.0001004448270914048
('PRP', 'RP', 'NNP'),7,0.0001004448270914048
('CD', 'NN', 'VBD'),7,0.0001004448270914048
('JJ', 'NNP', 'RB'),7,0.0001004448270914048
('NNP', 'VB', 'DT'),7,0.0001004448270914048
('NNS', 'RB', 'NNP'),7,0.0001004448270914048
('VB', 'NNP', 'CC'),7,0.0001004448270914048
('VBD', 'NN', 'NN'),7,0.0001004448270914048
('VBP', 'RB', 'TO'),7,0.0001004448270914048
('WRB', 'VBZ', 'NNP'),7,0.0001004448270914048
('NNP', 'VB', 'IN'),7,0.0001004448270914048
('PRP', 'MD', 'VBN'),7,0.0001004448270914048
('JJ', 'NNP', 'CC'),7,0.0001004448270914048
('NNS', 'VBP', 'VBN'),7,0.0001004448270914048
('PRP', 'DT', 'CD'),7,0.0001004448270914048
('JJ', 'WRB', 'PRP'),7,0.0001004448270914048
('CC', 'PRP', 'DT'),7,0.0001004448270914048
('VBG', 'PDT', 'DT'),7,0.0001004448270914048
('NNS', 'VBG', 'RP'),7,0.0001004448270914048
('RB', 'RB', 'VBD'),7,0.0001004448270914048
('VBG', 'JJ', 'IN'),7,0.0001004448270914048
('NN', 'VBZ', 'JJ'),7,0.0001004448270914048
('NN', 'VB', 'POS'),7,0.0001004448270914048
('PRP', 'VB', 'WRB'),7,0.0001004448270914048
('NNP', 'DT', 'NNS'),7,0.0001004448270914048
('VBZ', 'NNP', 'VBD'),7,0.0001004448270914048
('JJ', 'VBG', 'NN'),6,8.609556607834697e-05
('VBD', 'DT', 'PRP$'),6,8.609556607834697e-05
('CD', 'IN', 'PRP$'),6,8.609556607834697e-05
('PRP$', 'NN', 'WP'),6,8.609556607834697e-05
('CC', 'IN', 'RB'),6,8.609556607834697e-05
('IN', 'RB', 'DT'),6,8.609556607834697e-05
('JJS', 'IN', 'DT'),6,8.609556607834697e-05
('NNP', 'VBD', 'CD'),6,8.609556607834697e-05
('NNS', 'RB', 'VBD'),6,8.609556607834697e-05
('VBD', 'NN', 'VBD'),6,8.609556607834697e-05
('NN', 'CC', 'MD'),6,8.609556607834697e-05
('VBZ', 'IN', 'NNP'),6,8.609556607834697e-05
('DT', 'VBP', 'RB'),6,8.609556607834697e-05
('NN', 'VBG', 'PRP$'),6,8.609556607834697e-05
('DT', 'VBN', 'IN'),6,8.609556607834697e-05
('VB', 'PDT', 'DT'),6,8.609556607834697e-05
('VBN', 'NN', 'IN'),6,8.609556607834697e-05
('DT', 'VBG', 'NNS'),6,8.609556607834697e-05
('NN', 'VBZ', 'VBG'),6,8.609556607834697e-05
('NN', 'RP', 'IN'),6,8.609556607834697e-05
('CC', 'VBP', 'DT'),6,8.609556607834697e-05
('VB', 'VBG', 'RB'),6,8.609556607834697e-05
('VBD', 'EX', 'VBZ'),6,8.609556607834697e-05
('VBZ', 'VBG', 'IN'),6,8.609556607834697e-05
('PRP', 'VBZ', 'CD'),6,8.609556607834697e-05
('TO', 'PRP', 'VBP'),6,8.609556607834697e-05
('VBG', 'TO', 'DT'),6,8.609556607834697e-05
('VBG', 'IN', 'CD'),6,8.609556607834697e-05
('EX', 'VBZ', 'NN'),6,8.609556607834697e-05
('IN', 'JJ', 'RB'),6,8.609556607834697e-05
('JJ', 'CC', 'VB'),6,8.609556607834697e-05
('RB', 'IN', 'TO'),6,8.609556607834697e-05
('RP', 'CC', 'PRP'),6,8.609556607834697e-05
('VBP', 'IN', 'CC'),6,8.609556607834697e-05
('PRP', 'NNS', 'VBP'),6,8.609556607834697e-05
('RB', 'PRP', 'IN'),6,8.609556607834697e-05
('NN', 'VBN', 'RB'),6,8.609556607834697e-05
('DT', 'NNP', 'JJ'),6,8.609556607834697e-05
('IN', 'DT', 'NNPS'),6,8.609556607834697e-05
('WRB', 'JJ', 'PRP'),6,8.609556607834697e-05
('NNP', 'JJ', 'NNS'),6,8.609556607834697e-05
('NNP', 'VBD', 'NNS'),6,8.609556607834697e-05
('RB', 'DT', 'IN'),6,8.609556607834697e-05
('NNS', 'CC', 'NNP'),6,8.609556607834697e-05
('RB', 'DT', 'VBD'),6,8.609556607834697e-05
('IN', 'NN', 'VBG'),6,8.609556607834697e-05
('RB', 'VBG', 'RB'),6,8.609556607834697e-05
('JJ', 'VBP', 'PRP'),6,8.609556607834697e-05
('PRP', 'VBN', 'IN'),6,8.609556607834697e-05
('VBP', 'NNP', 'VBP'),6,8.609556607834697e-05
('TO', 'PRP$', 'PRP'),6,8.609556607834697e-05
('CD', 'NN', 'DT'),6,8.609556607834697e-05
('IN', 'NNP', 'NNS'),6,8.609556607834697e-05
('JJ', 'IN', 'IN'),6,8.609556607834697e-05
('RB', 'VBP', 'DT'),6,8.609556607834697e-05
('PRP', 'JJ', 'NNS'),6,8.609556607834697e-05
('WP', 'PRP', 'MD'),6,8.609556607834697e-05
('NN', 'NN', 'PRP$'),6,8.609556607834697e-05
('VBN', 'JJ', 'NN'),6,8.609556607834697e-05
('DT', 'NNP', 'EX'),6,8.609556607834697e-05
('VBD', 'VBG', 'NNP'),6,8.609556607834697e-05
('VBD', 'UH', 'VBP'),6,8.609556607834697e-05
('NN', 'WRB', 'NNP'),6,8.609556607834697e-05
('IN', 'PRP', 'NN'),6,8.609556607834697e-05
('RB', 'RB', 'UH'),6,8.609556607834697e-05
('PRP', 'WP', 'VBD'),6,8.609556607834697e-05
('DT', 'VBD', 'RB'),6,8.609556607834697e-05
('VBN', 'NN', 'RB'),6,8.609556607834697e-05
('VB', 'PRP', 'WP'),6,8.609556607834697e-05
('NN', 'POS', 'NNS'),6,8.609556607834697e-05
('JJ', 'IN', 'RB'),6,8.609556607834697e-05
('EX', 'VBZ', 'RB'),6,8.609556607834697e-05
('MD', 'VB', 'VB'),6,8.609556607834697e-05
('JJ', 'CC', 'VBG'),6,8.609556607834697e-05
('RB', 'VBP', 'NN'),6,8.609556607834697e-05
('RB', 'PRP$', 'NNS'),6,8.609556607834697e-05
('UH', 'VB', 'TO'),6,8.609556607834697e-05
('WDT', 'VBZ', 'DT'),6,8.609556607834697e-05
('RB', 'WRB', 'DT'),6,8.609556607834697e-05
('IN', 'NNP', 'UH'),6,8.609556607834697e-05
('IN', 'NNS', 'NNP'),6,8.609556607834697e-05
('NNP', 'POS', 'VBD'),6,8.609556607834697e-05
('NN', 'NN', 'VBG'),6,8.609556607834697e-05
('VB', 'VBN', 'CC'),6,8.609556607834697e-05
('IN', 'NNP', 'WRB'),6,8.609556607834697e-05
('IN', 'CC', 'NN'),6,8.609556607834697e-05
('UH', 'PRP', 'VBZ'),6,8.609556607834697e-05
('WRB', 'PRP', 'RB'),6,8.609556607834697e-05
('NN', 'POS', 'JJ'),6,8.609556607834697e-05
('VBZ', 'VBD', 'DT'),6,8.609556607834697e-05
('DT', 'NNP', 'NNS'),6,8.609556607834697e-05
('NNP', 'POS', 'NNP'),6,8.609556607834697e-05
('NNP', 'PRP', 'DT'),6,8.609556607834697e-05
('CC', 'NNS', 'VBG'),6,8.609556607834697e-05
('VBD', 'VBG', 'VBG'),6,8.609556607834697e-05
('WP', 'VBD', 'VBG'),6,8.609556607834697e-05
('DT', 'NNS', 'EX'),6,8.609556607834697e-05
('NNP', 'WP', 'VBP'),6,8.609556607834697e-05
('VBP', 'WRB', 'PRP'),6,8.609556607834697e-05
('VBZ', 'PRP', 'VBZ'),6,8.609556607834697e-05
('NNS', 'VBD', 'NNP'),6,8.609556607834697e-05
('VBD', 'DT', 'PRP'),6,8.609556607834697e-05
('WRB', 'VBZ', 'DT'),6,8.609556607834697e-05
('NNS', 'NNP', 'RB'),6,8.609556607834697e-05
('JJS', 'NN', 'PRP'),6,8.609556607834697e-05
('VBD', 'NN', 'TO'),6,8.609556607834697e-05
('NN', 'NN', 'VBZ'),6,8.609556607834697e-05
('RB', 'MD', 'RB'),6,8.609556607834697e-05
('RB', 'VBZ', 'IN'),6,8.609556607834697e-05
('PRP$', 'NNS', 'VB'),6,8.609556607834697e-05
('RB', 'VBN', 'VBN'),6,8.609556607834697e-05
('IN', 'IN', 'TO'),6,8.609556607834697e-05
('IN', 'NN', 'JJ'),6,8.609556607834697e-05
('RB', 'NN', 'DT'),6,8.609556607834697e-05
('VBP', 'WP', 'PRP'),6,8.609556607834697e-05
('WP', 'PRP', 'VBZ'),6,8.609556607834697e-05
('NNS', 'MD', 'RB'),6,8.609556607834697e-05
('PRP', 'NNP', 'CC'),6,8.609556607834697e-05
('NNS', 'RB', 'VB'),6,8.609556607834697e-05
('NNS', 'UH', 'PRP'),6,8.609556607834697e-05
('VB', 'PRP', 'PRP$'),6,8.609556607834697e-05
('PRP', 'DT', 'VBP'),6,8.609556607834697e-05
('RB', 'NN', 'RB'),6,8.609556607834697e-05
('NNP', 'PRP', 'NNP'),6,8.609556607834697e-05
('NNS', 'WRB', 'PRP'),6,8.609556607834697e-05
('PRP', 'VBG', 'RB'),6,8.609556607834697e-05
('NN', 'NN', 'JJ'),6,8.609556607834697e-05
('VBD', 'NNP', 'WP'),6,8.609556607834697e-05
('PRP', 'VBG', 'CC'),6,8.609556607834697e-05
('PRP', 'EX', 'VBD'),6,8.609556607834697e-05
('NNP', 'NNS', 'CC'),6,8.609556607834697e-05
('JJR', 'IN', 'DT'),6,8.609556607834697e-05
('VB', 'POS', 'NN'),6,8.609556607834697e-05
('TO', 'NN', 'PRP'),6,8.609556607834697e-05
('NN', 'NNS', 'DT'),6,8.609556607834697e-05
('VB', 'CD', 'IN'),6,8.609556607834697e-05
('VB', 'DT', 'JJR'),6,8.609556607834697e-05
('IN', 'RB', 'IN'),6,8.609556607834697e-05
('DT', 'VBZ', 'NNP'),6,8.609556607834697e-05
('WDT', 'VBD', 'VBG'),6,8.609556607834697e-05
('VBD', 'VBG', 'VBN'),6,8.609556607834697e-05
('NN', 'WRB', 'VBZ'),6,8.609556607834697e-05
('NN', 'CD', 'NN'),6,8.609556607834697e-05
('NNS', 'NN', 'CC'),6,8.609556607834697e-05
('WRB', 'VBZ', 'PRP'),6,8.609556607834697e-05
('CC', 'IN', 'NNP'),6,8.609556607834697e-05
('RB', 'MD', 'PRP'),6,8.609556607834697e-05
('TO', 'PRP', 'DT'),6,8.609556607834697e-05
('IN', 'DT', 'DT'),6,8.609556607834697e-05
('VBD', 'RB', 'WRB'),6,8.609556607834697e-05
('PRP$', 'NN', 'PRP$'),6,8.609556607834697e-05
('WDT', 'VBD', 'VBN'),6,8.609556607834697e-05
('DT', 'NNS', 'WP'),6,8.609556607834697e-05
('VBD', 'VB', 'DT'),6,8.609556607834697e-05
('NNP', 'DT', 'CD'),6,8.609556607834697e-05
('NN', 'VBN', 'CC'),6,8.609556607834697e-05
('NNS', 'VBD', 'TO'),6,8.609556607834697e-05
('RB', 'TO', 'PRP'),6,8.609556607834697e-05
('NNP', 'VBZ', 'PRP'),6,8.609556607834697e-05
('VBD', 'VB', 'POS'),6,8.609556607834697e-05
('VBN', 'TO', 'NN'),6,8.609556607834697e-05
('IN', 'NNP', 'VBP'),5,7.174630506528914e-05
('PRP$', 'JJ', 'RB'),5,7.174630506528914e-05
('RB', 'VBD', 'PRP$'),5,7.174630506528914e-05
('VBD', 'JJ', 'VBG'),5,7.174630506528914e-05
('RB', 'VBD', 'NN'),5,7.174630506528914e-05
('CC', 'IN', 'PRP$'),5,7.174630506528914e-05
('NNP', 'IN', 'JJ'),5,7.174630506528914e-05
('JJ', 'TO', 'PRP'),5,7.174630506528914e-05
('PRP$', 'NN', 'VBN'),5,7.174630506528914e-05
('NNS', 'IN', 'VBG'),5,7.174630506528914e-05
('IN', 'VBG', 'PRP$'),5,7.174630506528914e-05
('PRP$', 'IN', 'PRP'),5,7.174630506528914e-05
('CC', 'NNP', 'RB'),5,7.174630506528914e-05
('VB', 'IN', 'EX'),5,7.174630506528914e-05
('CD', 'IN', 'NNP'),5,7.174630506528914e-05
('NNS', 'NNP', 'CC'),5,7.174630506528914e-05
('NN', 'VBD', 'NNS'),5,7.174630506528914e-05
('NNS', 'VBD', 'NN'),5,7.174630506528914e-05
('RB', 'VBD', 'JJ'),5,7.174630506528914e-05
('PRP', 'CD', 'NN'),5,7.174630506528914e-05
('MD', 'VB', 'VBG'),5,7.174630506528914e-05
('VBG', 'RP', 'RB'),5,7.174630506528914e-05
('NN', 'PRP$', 'JJ'),5,7.174630506528914e-05
('VBD', 'WRB', 'VB'),5,7.174630506528914e-05
('VBD', 'WRB', 'VBD'),5,7.174630506528914e-05
('VBD', 'UH', 'UH'),5,7.174630506528914e-05
('NNS', 'CC', 'VBN'),5,7.174630506528914e-05
('VB', 'JJ', 'RB'),5,7.174630506528914e-05
('VBD', 'DT', 'VBN'),5,7.174630506528914e-05
('CC', 'VBG', 'TO'),5,7.174630506528914e-05
('DT', 'VBD', 'PRP'),5,7.174630506528914e-05
('VBD', 'JJ', 'CD'),5,7.174630506528914e-05
('PRP', 'RB', 'NN'),5,7.174630506528914e-05
('VBG', 'NNP', 'NNP'),5,7.174630506528914e-05
('WP', 'NN', 'VBZ'),5,7.174630506528914e-05
('DT', 'JJ', 'DT'),5,7.174630506528914e-05
('VBN', 'PRP', 'RP'),5,7.174630506528914e-05
('NNPS', 'PRP', 'VBP'),5,7.174630506528914e-05
('CC', 'RB', 'NN'),5,7.174630506528914e-05
('MD', 'VB', 'JJR'),5,7.174630506528914e-05
('VBP', 'VBN', 'NN'),5,7.174630506528914e-05
('NNS', 'DT', 'VBZ'),5,7.174630506528914e-05
('RB', 'VBP', 'IN'),5,7.174630506528914e-05
('IN', 'VBD', 'DT'),5,7.174630506528914e-05
('VBZ', 'JJ', 'DT'),5,7.174630506528914e-05
('VBD', 'NNS', 'TO'),5,7.174630506528914e-05
('CC', 'NN', 'NN'),5,7.174630506528914e-05
('VBG', 'IN', 'CC'),5,7.174630506528914e-05
('DT', 'RB', 'IN'),5,7.174630506528914e-05
('VBN', 'TO', 'NNP'),5,7.174630506528914e-05
('NNP', 'VB', 'RB'),5,7.174630506528914e-05
('VBZ', 'TO', 'PRP'),5,7.174630506528914e-05
('DT', 'NNS', 'RP'),5,7.174630506528914e-05
('RP', 'VBP', 'PRP'),5,7.174630506528914e-05
('NNS', 'VBP', 'JJ'),5,7.174630506528914e-05
('RB', 'IN', 'RB'),5,7.174630506528914e-05
('NNS', 'PRP$', 'NNS'),5,7.174630506528914e-05
('CC', 'RB', 'VBN'),5,7.174630506528914e-05
('IN', 'NNS', 'WP'),5,7.174630506528914e-05
('FW', 'NNP', 'CC'),5,7.174630506528914e-05
('DT', 'NNP', 'VBZ'),5,7.174630506528914e-05
('VBD', 'VBN', 'WRB'),5,7.174630506528914e-05
('VBP', 'IN', 'RB'),5,7.174630506528914e-05
('RB', 'MD', 'VB'),5,7.174630506528914e-05
('NNP', 'NNP', 'JJ'),5,7.174630506528914e-05
('NNP', 'IN', 'CC'),5,7.174630506528914e-05
('NN', 'VBZ', 'NNP'),5,7.174630506528914e-05
('UH', 'VBD', 'NNP'),5,7.174630506528914e-05
('NNP', 'CC', 'PRP$'),5,7.174630506528914e-05
('VBP', 'VBN', 'PRP$'),5,7.174630506528914e-05
('RP', 'RB', 'JJ'),5,7.174630506528914e-05
('VBZ', 'PRP', 'NNP'),5,7.174630506528914e-05
('JJ', 'PRP$', 'NN'),5,7.174630506528914e-05
('NNS', 'NNS', 'VBD'),5,7.174630506528914e-05
('VB', 'VBN', 'TO'),5,7.174630506528914e-05
('CC', 'NNP', 'IN'),5,7.174630506528914e-05
('POS', 'NN', 'DT'),5,7.174630506528914e-05
('VBD', 'IN', 'EX'),5,7.174630506528914e-05
('NNP', 'PRP$', 'NN'),5,7.174630506528914e-05
('NN', 'VB', 'RP'),5,7.174630506528914e-05
('VB', 'RP', 'PRP$'),5,7.174630506528914e-05
('NN', 'CD', 'NNS'),5,7.174630506528914e-05
('DT', 'IN', 'PRP$'),5,7.174630506528914e-05
('RP', 'PRP', 'MD'),5,7.174630506528914e-05
('VBG', 'VBG', 'IN'),5,7.174630506528914e-05
('VBD', 'RP', 'NN'),5,7.174630506528914e-05
('UH', 'RB', 'PRP'),5,7.174630506528914e-05
('VBD', 'VBP', 'DT'),5,7.174630506528914e-05
('VB', 'RB', 'VBG'),5,7.174630506528914e-05
('NNP', 'RB', 'CC'),5,7.174630506528914e-05
('CC', 'NNP', 'DT'),5,7.174630506528914e-05
('VB', 'DT', 'IN'),5,7.174630506528914e-05
('PRP', 'NNP', 'NN'),5,7.174630506528914e-05
('RP', 'VBP', 'RB'),5,7.174630506528914e-05
('VBZ', 'RP', 'IN'),5,7.174630506528914e-05
('DT', 'NNS', 'MD'),5,7.174630506528914e-05
('VB', 'CC', 'VBD'),5,7.174630506528914e-05
('VBD', 'RP', 'WRB'),5,7.174630506528914e-05
('VBD', 'RB', 'RP'),5,7.174630506528914e-05
('DT', 'VBG', 'NN'),5,7.174630506528914e-05
('IN', 'PRP$', 'CC'),5,7.174630506528914e-05
('IN', 'CC', 'IN'),5,7.174630506528914e-05
('IN', 'IN', 'EX'),5,7.174630506528914e-05
('VB', 'DT', 'VBZ'),5,7.174630506528914e-05
('PRP$', 'NN', 'VBP'),5,7.174630506528914e-05
('VBZ', 'VBN', 'TO'),5,7.174630506528914e-05
('IN', 'NN', 'VBP'),5,7.174630506528914e-05
('VBZ', 'JJ', 'TO'),5,7.174630506528914e-05
('VBP', 'TO', 'PRP'),5,7.174630506528914e-05
('NN', 'RB', 'WRB'),5,7.174630506528914e-05
('RB', 'JJR', 'IN'),5,7.174630506528914e-05
('NNP', 'NNP', 'WRB'),5,7.174630506528914e-05
('NNP', 'VBN', 'NNP'),5,7.174630506528914e-05
('NN', 'POS', 'RB'),5,7.174630506528914e-05
('VB', 'NN', 'CC'),5,7.174630506528914e-05
('VBP', 'VB', 'PRP'),5,7.174630506528914e-05
('IN', 'CD', 'PRP'),5,7.174630506528914e-05
('DT', 'NNS', 'JJ'),5,7.174630506528914e-05
('NNS', 'JJ', 'CC'),5,7.174630506528914e-05
('NN', 'JJ', 'RB'),5,7.174630506528914e-05
('NN', 'RB', 'WP'),5,7.174630506528914e-05
('VBZ', 'PRP', 'MD'),5,7.174630506528914e-05
('VBN', 'JJ', 'PRP'),5,7.174630506528914e-05
('RB', 'JJ', 'VBD'),5,7.174630506528914e-05
('IN', 'DT', 'VBN'),5,7.174630506528914e-05
('NN', 'WRB', 'VB'),5,7.174630506528914e-05
('PRP', 'RP', 'TO'),5,7.174630506528914e-05
('VB', 'RB', 'WRB'),5,7.174630506528914e-05
('VBN', 'RP', 'PRP'),5,7.174630506528914e-05
('RP', 'PRP', 'VBZ'),5,7.174630506528914e-05
('NNP', 'NNS', 'VBD'),5,7.174630506528914e-05
('JJ', 'NN', 'POS'),5,7.174630506528914e-05
('IN', 'NNS', 'VBN'),5,7.174630506528914e-05
('VBP', 'VBN', 'JJ'),5,7.174630506528914e-05
('NN', 'DT', 'JJR'),5,7.174630506528914e-05
('NN', 'JJ', 'NNS'),5,7.174630506528914e-05
('RB', 'WRB', 'VBZ'),5,7.174630506528914e-05
('VBP', 'DT', 'RB'),5,7.174630506528914e-05
('RB', 'WRB', 'VBD'),5,7.174630506528914e-05
('DT', 'RB', 'DT'),5,7.174630506528914e-05
('RP', 'RB', 'RB'),5,7.174630506528914e-05
('VBG', 'JJ', 'CC'),5,7.174630506528914e-05
('WP', 'VBZ', 'IN'),5,7.174630506528914e-05
('DT', 'PRP', 'RB'),5,7.174630506528914e-05
('RB', 'VBP', 'TO'),5,7.174630506528914e-05
('POS', 'VB', 'CC'),5,7.174630506528914e-05
('VBZ', 'PRP', 'VBD'),5,7.174630506528914e-05
('VBZ', 'VBN', 'IN'),5,7.174630506528914e-05
('PRP', 'VB', 'VBP'),5,7.174630506528914e-05
('VB', 'VBP', 'RB'),5,7.174630506528914e-05
('VB', 'VBG', 'PRP'),5,7.174630506528914e-05
('NN', 'WRB', 'RB'),5,7.174630506528914e-05
('IN', 'WP', 'PRP'),5,7.174630506528914e-05
('RB', 'JJ', 'VB'),5,7.174630506528914e-05
('PRP', 'NN', 'NNP'),5,7.174630506528914e-05
('PRP', 'VBG', 'PRP'),5,7.174630506528914e-05
('VBN', 'JJ', 'IN'),5,7.174630506528914e-05
('JJ', 'IN', 'VBG'),5,7.174630506528914e-05
('NNS', 'DT', 'CD'),5,7.174630506528914e-05
('MD', 'VB', 'WRB'),5,7.174630506528914e-05
('RB', 'VBD', 'NNS'),5,7.174630506528914e-05
('NNP', 'POS', 'VBG'),5,7.174630506528914e-05
('PRP', 'CD', 'VBD'),5,7.174630506528914e-05
('DT', 'VBG', 'IN'),5,7.174630506528914e-05
('PRP', 'VB', 'PRP$'),5,7.174630506528914e-05
('WRB', 'VBZ', 'PRP$'),5,7.174630506528914e-05
('VBG', 'RB', 'VBG'),5,7.174630506528914e-05
('MD', 'PRP', 'VBP'),5,7.174630506528914e-05
('IN', 'NN', 'WP'),5,7.174630506528914e-05
('VBN', 'PRP', 'TO'),5,7.174630506528914e-05
('RB', 'PRP', 'JJ'),5,7.174630506528914e-05
('RP', 'IN', 'IN'),5,7.174630506528914e-05
('VB', 'IN', 'VBG'),5,7.174630506528914e-05
('VBG', 'RP', 'PRP'),5,7.174630506528914e-05
('VBD', 'VBZ', 'RB'),5,7.174630506528914e-05
('DT', 'CD', 'DT'),5,7.174630506528914e-05
('RP', 'IN', 'JJ'),5,7.174630506528914e-05
('RB', 'JJ', 'PRP$'),5,7.174630506528914e-05
('TO', 'VB', 'VB'),5,7.174630506528914e-05
('RB', 'DT', 'PRP'),5,7.174630506528914e-05
('DT', 'JJR', 'PRP'),5,7.174630506528914e-05
('DT', 'MD', 'VB'),5,7.174630506528914e-05
('PRP', 'WRB', 'VBP'),5,7.174630506528914e-05
('RP', 'PRP', 'RB'),5,7.174630506528914e-05
('IN', 'PRP', 'EX'),5,7.174630506528914e-05
('IN', 'NN', 'VBN'),5,7.174630506528914e-05
('DT', 'NN', 'PDT'),5,7.174630506528914e-05
('PRP', 'RB', 'VBN'),5,7.174630506528914e-05
('VBD', 'NNS', 'NNP'),5,7.174630506528914e-05
('DT', 'VBZ', 'PRP'),5,7.174630506528914e-05
('NN', 'PRP', 'IN'),5,7.174630506528914e-05
('NN', 'VBD', 'VBD'),5,7.174630506528914e-05
('NNS', 'VB', 'IN'),5,7.174630506528914e-05
('TO', 'PRP', 'RB'),5,7.174630506528914e-05
('POS', 'VBD', 'DT'),5,7.174630506528914e-05
('CC', 'JJ', 'NNP'),5,7.174630506528914e-05
('JJ', 'VB', 'IN'),5,7.174630506528914e-05
('RB', 'NN', 'VBD'),5,7.174630506528914e-05
('RP', 'PRP$', 'JJ'),5,7.174630506528914e-05
('VBN', 'NNP', 'IN'),5,7.174630506528914e-05
('JJ', 'VBZ', 'RB'),5,7.174630506528914e-05
('VBD', 'NNP', 'VBZ'),5,7.174630506528914e-05
('WP', 'VBZ', 'NNP'),5,7.174630506528914e-05
('JJ', 'NNP', 'POS'),5,7.174630506528914e-05
('PRP', 'VBD', 'PDT'),5,7.174630506528914e-05
('RP', 'RB', 'NNP'),5,7.174630506528914e-05
('CC', 'VB', 'NNS'),5,7.174630506528914e-05
('NN', 'CD', 'IN'),5,7.174630506528914e-05
('JJ', 'NNS', 'NN'),5,7.174630506528914e-05
('IN', 'JJ', 'NNP'),5,7.174630506528914e-05
('JJ', 'CC', 'VBN'),5,7.174630506528914e-05
('VBD', 'EX', 'VBD'),5,7.174630506528914e-05
('VBD', 'PRP', 'CD'),5,7.174630506528914e-05
('CC', 'VBD', 'CC'),5,7.174630506528914e-05
('TO', 'PRP', 'WRB'),5,7.174630506528914e-05
('VBG', 'PRP', 'TO'),5,7.174630506528914e-05
('IN', 'JJ', 'CC'),5,7.174630506528914e-05
('WRB', 'VBD', 'RB'),5,7.174630506528914e-05
('PRP', 'JJ', 'CC'),5,7.174630506528914e-05
('VBN', 'RP', 'DT'),5,7.174630506528914e-05
('VBD', 'CD', 'JJ'),5,7.174630506528914e-05
('PRP', 'NNP', 'WRB'),5,7.174630506528914e-05
('RB', 'VB', 'CD'),5,7.174630506528914e-05
('DT', 'NNP', 'POS'),5,7.174630506528914e-05
('RB', 'JJ', 'EX'),5,7.174630506528914e-05
('RB', 'IN', 'VBG'),5,7.174630506528914e-05
('NN', 'RP', 'DT'),5,7.174630506528914e-05
('CC', 'NNP', 'POS'),5,7.174630506528914e-05
('IN', 'NNP', 'VB'),5,7.174630506528914e-05
('PRP', 'RP', 'RB'),5,7.174630506528914e-05
('DT', 'NNS', 'CD'),5,7.174630506528914e-05
('VBG', 'CC', 'DT'),5,7.174630506528914e-05
('NN', 'NNP', 'VBP'),5,7.174630506528914e-05
('VBN', 'RB', 'CC'),5,7.174630506528914e-05
('CC', 'VBG', 'RB'),5,7.174630506528914e-05
('VBD', 'RB', 'VBZ'),5,7.174630506528914e-05
('CC', 'NN', 'NNP'),5,7.174630506528914e-05
('RB', 'JJ', 'VBG'),4,5.739704405223131e-05
('IN', 'NNP', 'EX'),4,5.739704405223131e-05
('VBG', 'NNS', 'PRP'),4,5.739704405223131e-05
('VBN', 'VBN', 'CC'),4,5.739704405223131e-05
('VBD', 'NN', 'VB'),4,5.739704405223131e-05
('DT', 'VBN', 'NN'),4,5.739704405223131e-05
('VBD', 'VBN', 'CD'),4,5.739704405223131e-05
('VBN', 'CD', 'NNS'),4,5.739704405223131e-05
('VB', 'PRP$', 'IN'),4,5.739704405223131e-05
('VBN', 'CC', 'NNP'),4,5.739704405223131e-05
('VBN', 'VBN', 'RB'),4,5.739704405223131e-05
('VBD', 'JJ', 'WRB'),4,5.739704405223131e-05
('WP', 'VBD', 'TO'),4,5.739704405223131e-05
('JJ', 'CC', 'NNP'),4,5.739704405223131e-05
('IN', 'RB', 'VBG'),4,5.739704405223131e-05
('VBP', 'TO', 'NNP'),4,5.739704405223131e-05
('JJ', 'CD', 'IN'),4,5.739704405223131e-05
('PRP', 'NNS', 'VBD'),4,5.739704405223131e-05
('CD', 'VBD', 'NNS'),4,5.739704405223131e-05
('IN', 'NN', 'POS'),4,5.739704405223131e-05
('CC', 'RB', 'CC'),4,5.739704405223131e-05
('NNP', 'WP', 'MD'),4,5.739704405223131e-05
('NNP', 'CC', 'TO'),4,5.739704405223131e-05
('MD', 'PRP', 'IN'),4,5.739704405223131e-05
('WDT', 'VBZ', 'IN'),4,5.739704405223131e-05
('RB', 'NNP', 'VBZ'),4,5.739704405223131e-05
('VBP', 'DT', 'VBD'),4,5.739704405223131e-05
('DT', 'VBD', 'WRB'),4,5.739704405223131e-05
('PRP', 'VBD', 'RBR'),4,5.739704405223131e-05
('NNP', 'IN', 'RB'),4,5.739704405223131e-05
('VBN', 'PRP$', 'JJ'),4,5.739704405223131e-05
('RB', 'VBN', 'NN'),4,5.739704405223131e-05
('TO', 'PRP$', 'JJ'),4,5.739704405223131e-05
