('IN', 'DT', 'NN'),880,0.027776024240893885
('JJ', 'NNP', 'DT'),6,0.00018938198346064012
('JJ', 'WP', 'VBD'),6,0.00018938198346064012
('RB', 'VBG', 'VBD'),6,0.00018938198346064012
('VBZ', 'RB', 'DT'),6,0.00018938198346064012
('IN', 'RB', 'IN'),6,0.00018938198346064012
('VBD', 'VBN', 'VBN'),6,0.00018938198346064012
('PRP', 'VBP', 'VBP'),6,0.00018938198346064012
('NNP', 'PRP', 'NNP'),6,0.00018938198346064012
('VBP', 'PRP', 'DT'),6,0.00018938198346064012
('IN', 'NN', 'WRB'),6,0.00018938198346064012
('VB', 'PRP$', 'NNS'),6,0.00018938198346064012
('NNP', 'TO', 'DT'),6,0.00018938198346064012
('PRP', 'VBD', 'WP'),6,0.00018938198346064012
('VBP', 'VB', 'RB'),6,0.00018938198346064012
('IN', 'RB', 'DT'),6,0.00018938198346064012
('NNP', 'WRB', 'VBD'),6,0.00018938198346064012
('DT', 'IN', 'NNP'),6,0.00018938198346064012
('VBN', 'JJ', 'NN'),6,0.00018938198346064012
('NN', 'DT', 'NNPS'),6,0.00018938198346064012
('VBD', 'WP', 'VBD'),6,0.00018938198346064012
('VBP', 'VBG', 'IN'),5,0.0001578183195505334
('RB', 'RB', 'VBD'),5,0.0001578183195505334
('RB', 'VBG', 'TO'),5,0.0001578183195505334
('VBG', 'RP', 'CC'),5,0.0001578183195505334
('DT', 'NN', 'POS'),5,0.0001578183195505334
('NN', 'NN', 'VB'),5,0.0001578183195505334
('VB', 'VBG', 'RB'),5,0.0001578183195505334
('RP', 'VBG', 'IN'),5,0.0001578183195505334
('RB', 'VB', 'RP'),5,0.0001578183195505334
('VBP', 'RP', 'IN'),5,0.0001578183195505334
('NN', 'CC', 'WRB'),5,0.0001578183195505334
('NN', 'VBG', 'JJ'),5,0.0001578183195505334
('VB', 'PRP', 'JJ'),5,0.0001578183195505334
('VB', 'IN', 'VBG'),5,0.0001578183195505334
('RB', 'IN', 'JJ'),5,0.0001578183195505334
('VB', 'NN', 'RB'),5,0.0001578183195505334
('VBN', 'PRP$', 'NN'),5,0.0001578183195505334
('NN', 'CC', 'VBN'),5,0.0001578183195505334
('CC', 'JJ', 'PRP'),5,0.0001578183195505334
('RB', 'RB', 'TO'),5,0.0001578183195505334
('NN', 'VBG', 'TO'),5,0.0001578183195505334
('VBG', 'TO', 'DT'),5,0.0001578183195505334
('CC', 'VBG', 'PRP$'),5,0.0001578183195505334
('VBN', 'CC', 'RB'),5,0.0001578183195505334
('VBN', 'PRP', 'CC'),5,0.0001578183195505334
('VBP', 'DT', 'RB'),5,0.0001578183195505334
('RB', 'JJ', 'NNS'),5,0.0001578183195505334
('JJS', 'NN', 'PRP'),5,0.0001578183195505334
('VBN', 'CC', 'DT'),5,0.0001578183195505334
('PRP', 'VBP', 'RP'),5,0.0001578183195505334
('JJ', 'VBG', 'IN'),5,0.0001578183195505334
('IN', 'CC', 'DT'),5,0.0001578183195505334
('CC', 'PRP', 'DT'),5,0.0001578183195505334
('CD', 'NNS', 'CC'),5,0.0001578183195505334
('VBD', 'CD', 'NN'),5,0.0001578183195505334
('NN', 'NN', 'WRB'),5,0.0001578183195505334
('PRP$', 'NN', 'NNS'),5,0.0001578183195505334
('NNS', 'NNP', 'PRP'),5,0.0001578183195505334
('VB', 'DT', 'NNP'),5,0.0001578183195505334
('CC', 'VBD', 'NNP'),5,0.0001578183195505334
('PRP', 'VB', 'PRP$'),5,0.0001578183195505334
('NNP', 'RB', 'PRP'),5,0.0001578183195505334
('VBD', 'VBG', 'CC'),5,0.0001578183195505334
('VBN', 'CC', 'PRP'),5,0.0001578183195505334
('NNP', 'NNS', 'IN'),5,0.0001578183195505334
('NNP', 'VBZ', 'RB'),5,0.0001578183195505334
('IN', 'NNP', 'WRB'),5,0.0001578183195505334
('DT', 'JJ', 'DT'),5,0.0001578183195505334
('VB', 'PRP', 'NN'),5,0.0001578183195505334
('IN', 'NNS', 'PRP'),5,0.0001578183195505334
('VBZ', 'JJ', 'NN'),5,0.0001578183195505334
('IN', 'CD', 'CC'),5,0.0001578183195505334
('IN', 'DT', 'VBP'),5,0.0001578183195505334
('NNS', 'CC', 'JJ'),5,0.0001578183195505334
('RB', 'VBD', 'JJ'),5,0.0001578183195505334
('JJ', 'JJ', 'JJ'),5,0.0001578183195505334
('NNS', 'RB', 'RB'),5,0.0001578183195505334
('NNP', 'WDT', 'VBD'),5,0.0001578183195505334
('PRP', 'VBG', 'RB'),5,0.0001578183195505334
('VBD', 'NN', 'JJ'),5,0.0001578183195505334
('NNP', 'VBZ', 'NNP'),5,0.0001578183195505334
('PRP', 'VBZ', 'NNP'),5,0.0001578183195505334
('NNP', 'PRP', 'RB'),5,0.0001578183195505334
('NN', 'IN', 'TO'),5,0.0001578183195505334
('NN', 'RB', 'WRB'),5,0.0001578183195505334
('NNP', 'PRP', 'VBZ'),5,0.0001578183195505334
('CC', 'RB', 'NN'),5,0.0001578183195505334
('VB', 'NNP', 'IN'),5,0.0001578183195505334
('RB', 'VBN', 'NN'),5,0.0001578183195505334
('VBD', 'JJ', 'JJ'),5,0.0001578183195505334
('VBD', 'NNP', 'VBG'),5,0.0001578183195505334
('NNP', 'VBG', 'DT'),5,0.0001578183195505334
('NN', 'VBP', 'RB'),5,0.0001578183195505334
('RB', 'PRP', 'DT'),5,0.0001578183195505334
('VB', 'VBN', 'PRP'),5,0.0001578183195505334
('NN', 'RB', 'TO'),5,0.0001578183195505334
('DT', 'VBD', 'WRB'),5,0.0001578183195505334
('JJ', 'NNS', 'WDT'),5,0.0001578183195505334
('NNS', 'VBD', 'PRP'),5,0.0001578183195505334
('CC', 'NNS', 'IN'),5,0.0001578183195505334
('IN', 'PRP$', 'CC'),5,0.0001578183195505334
('NNP', 'NN', 'CC'),5,0.0001578183195505334
('VBD', 'CD', 'NNS'),5,0.0001578183195505334
('IN', 'PRP$', 'NNP'),5,0.0001578183195505334
('NN', 'WP', 'VBP'),5,0.0001578183195505334
('TO', 'NN', 'IN'),5,0.0001578183195505334
('DT', 'JJ', 'TO'),5,0.0001578183195505334
('NNP', 'RB', 'JJ'),5,0.0001578183195505334
('RB', 'RB', 'VBN'),5,0.0001578183195505334
('MD', 'RB', 'RB'),5,0.0001578183195505334
('VBN', 'RB', 'RB'),5,0.0001578183195505334
('RB', 'VB', 'PRP$'),5,0.0001578183195505334
('CC', 'CD', 'IN'),5,0.0001578183195505334
('RP', 'RB', 'PRP'),5,0.0001578183195505334
('PRP', 'VB', 'TO'),5,0.0001578183195505334
('VB', 'NNS', 'IN'),5,0.0001578183195505334
('VBN', 'PRP', 'VBP'),5,0.0001578183195505334
('CD', 'NN', 'PRP'),5,0.0001578183195505334
('PRP$', 'NN', 'VB'),5,0.0001578183195505334
('VBD', 'TO', 'PRP$'),5,0.0001578183195505334
('PRP', 'RP', 'DT'),5,0.0001578183195505334
('NNP', 'RB', 'DT'),5,0.0001578183195505334
('NNP', 'NNP', 'NNS'),5,0.0001578183195505334
('DT', 'NNS', 'TO'),5,0.0001578183195505334
('VBP', 'JJ', 'PRP'),5,0.0001578183195505334
('PRP$', 'NN', 'PRP$'),5,0.0001578183195505334
('VBP', 'RB', 'VBG'),5,0.0001578183195505334
('NN', 'VBP', 'PRP'),5,0.0001578183195505334
('NNS', 'RB', 'VBG'),5,0.0001578183195505334
('VB', 'NN', 'PRP'),5,0.0001578183195505334
('VBD', 'PRP', 'TO'),5,0.0001578183195505334
('VBD', 'NN', 'PRP'),5,0.0001578183195505334
('PRP', 'NNP', 'NN'),5,0.0001578183195505334
('RB', 'VBN', 'NNP'),5,0.0001578183195505334
('JJ', 'CC', 'VBD'),5,0.0001578183195505334
('VB', 'RB', 'TO'),5,0.0001578183195505334
('RB', 'TO', 'NNP'),5,0.0001578183195505334
('VBG', 'RB', 'JJ'),5,0.0001578183195505334
('IN', 'PRP', 'JJ'),5,0.0001578183195505334
('VBD', 'VB', 'IN'),5,0.0001578183195505334
('VB', 'VBN', 'IN'),5,0.0001578183195505334
('VBD', 'NNP', 'JJ'),5,0.0001578183195505334
('VBP', 'PRP', 'PRP'),5,0.0001578183195505334
('NNS', 'DT', 'NNS'),5,0.0001578183195505334
('VBD', 'VBG', 'NNS'),5,0.0001578183195505334
('VBG', 'NNP', 'VBD'),5,0.0001578183195505334
('VBP', 'JJ', 'VBP'),5,0.0001578183195505334
('VBD', 'VBN', 'NN'),5,0.0001578183195505334
('VB', 'JJ', 'NNS'),5,0.0001578183195505334
('IN', 'PRP', 'VB'),5,0.0001578183195505334
('NNS', 'EX', 'VBD'),5,0.0001578183195505334
('PRP', 'VBD', 'VB'),5,0.0001578183195505334
('RB', 'VBD', 'RB'),5,0.0001578183195505334
('VBN', 'NNP', 'NN'),5,0.0001578183195505334
('WRB', 'TO', 'VB'),5,0.0001578183195505334
('CD', 'NNP', 'VBD'),5,0.0001578183195505334
('NN', 'WRB', 'VBD'),5,0.0001578183195505334
('VBD', 'DT', 'VBD'),5,0.0001578183195505334
('VBN', 'IN', 'JJ'),5,0.0001578183195505334
('JJ', 'NNS', 'NN'),5,0.0001578183195505334
('VBN', 'CC', 'JJ'),5,0.0001578183195505334
('DT', 'NNP', 'JJ'),5,0.0001578183195505334
('NNP', 'NNP', 'TO'),5,0.0001578183195505334
('VBZ', 'NNP', 'NNP'),5,0.0001578183195505334
('NN', 'PRP', 'PRP'),5,0.0001578183195505334
('NN', 'NNS', 'NNP'),5,0.0001578183195505334
('VBP', 'PRP', 'RB'),5,0.0001578183195505334
('NN', 'UH', 'NNP'),5,0.0001578183195505334
('VBP', 'NN', 'IN'),5,0.0001578183195505334
('IN', 'WP', 'PRP'),5,0.0001578183195505334
('VBP', 'VBN', 'RB'),5,0.0001578183195505334
('VBN', 'RB', 'DT'),5,0.0001578183195505334
('RB', 'VBD', 'PRP$'),5,0.0001578183195505334
('EX', 'MD', 'VB'),5,0.0001578183195505334
('WRB', 'NN', 'NN'),5,0.0001578183195505334
('VBZ', 'IN', 'PRP$'),5,0.0001578183195505334
('NNP', 'IN', 'NNS'),5,0.0001578183195505334
('NN', 'WP', 'VBZ'),5,0.0001578183195505334
('NNS', 'IN', 'JJ'),5,0.0001578183195505334
('VB', 'TO', 'DT'),5,0.0001578183195505334
('WP', 'PRP', 'VBP'),5,0.0001578183195505334
('NNS', 'JJ', 'NNS'),5,0.0001578183195505334
('WRB', 'NNP', 'NNP'),5,0.0001578183195505334
('JJS', 'NN', 'IN'),5,0.0001578183195505334
('VBN', 'PRP$', 'NNS'),5,0.0001578183195505334
('DT', 'MD', 'VB'),5,0.0001578183195505334
('VBG', 'VBD', 'VBN'),5,0.0001578183195505334
('NN', 'NNS', 'DT'),5,0.0001578183195505334
('VBN', 'TO', 'NNP'),5,0.0001578183195505334
('RB', 'NNP', 'DT'),5,0.0001578183195505334
('MD', 'PRP', 'IN'),5,0.0001578183195505334
('NNP', 'VBD', 'WP'),5,0.0001578183195505334
('NNP', 'VBG', 'NNP'),5,0.0001578183195505334
('VBP', 'NNP', 'NNP'),5,0.0001578183195505334
('NNPS', 'VBD', 'RB'),5,0.0001578183195505334
('JJ', 'VBN', 'NNP'),5,0.0001578183195505334
('NNPS', 'VBD', 'DT'),5,0.0001578183195505334
('CD', 'NNPS', 'VBD'),5,0.0001578183195505334
('JJ', 'NN', 'CD'),4,0.00012625465564042673
('VBD', 'RB', 'PRP$'),4,0.00012625465564042673
('NNS', 'RB', 'CC'),4,0.00012625465564042673
('VB', 'RB', 'VBN'),4,0.00012625465564042673
('IN', 'RB', 'VBG'),4,0.00012625465564042673
('VB', 'RP', 'PRP$'),4,0.00012625465564042673
('RP', 'PRP$', 'NNS'),4,0.00012625465564042673
('RP', 'CC', 'RB'),4,0.00012625465564042673
('IN', 'PRP', 'WRB'),4,0.00012625465564042673
('PRP', 'CC', 'IN'),4,0.00012625465564042673
('CC', 'WRB', 'PRP'),4,0.00012625465564042673
('CC', 'VB', 'VBG'),4,0.00012625465564042673
('NN', 'WRB', 'PRP$'),4,0.00012625465564042673
('WRB', 'PRP$', 'JJ'),4,0.00012625465564042673
('IN', 'VBG', 'RP'),4,0.00012625465564042673
('VBG', 'JJ', 'NN'),4,0.00012625465564042673
('RB', 'CC', 'IN'),4,0.00012625465564042673
('NNS', 'VBP', 'IN'),4,0.00012625465564042673
('VBG', 'NN', 'PRP'),4,0.00012625465564042673
('VBG', 'PRP', 'VBG'),4,0.00012625465564042673
('VBD', 'NN', 'CC'),4,0.00012625465564042673
('NN', 'WDT', 'MD'),4,0.00012625465564042673
('RB', 'CC', 'JJ'),4,0.00012625465564042673
('VBN', 'IN', 'RB'),4,0.00012625465564042673
('PRP$', 'NN', 'VBG'),4,0.00012625465564042673
('CC', 'VBN', 'CC'),4,0.00012625465564042673
('VBG', 'IN', 'JJ'),4,0.00012625465564042673
('VBG', 'RB', 'TO'),4,0.00012625465564042673
('VBP', 'NN', 'CC'),4,0.00012625465564042673
('WP', 'VBZ', 'DT'),4,0.00012625465564042673
('DT', 'CD', 'NNP'),4,0.00012625465564042673
('NNP', 'NNP', 'PRP$'),4,0.00012625465564042673
('MD', 'RB', 'VBN'),4,0.00012625465564042673
('NNP', 'CC', 'VBG'),4,0.00012625465564042673
('RP', 'CC', 'VB'),4,0.00012625465564042673
('RB', 'VBG', 'RP'),4,0.00012625465564042673
('CC', 'VBG', 'PRP'),4,0.00012625465564042673
('VBG', 'RP', 'RB'),4,0.00012625465564042673
('PRP', 'DT', 'VBG'),4,0.00012625465564042673
('RP', 'PRP', 'VBP'),4,0.00012625465564042673
('PRP', 'VBP', 'VBZ'),4,0.00012625465564042673
('VBZ', 'IN', 'PRP'),4,0.00012625465564042673
('VBD', 'RP', 'CC'),4,0.00012625465564042673
('VBD', 'NNP', 'PRP$'),4,0.00012625465564042673
('JJ', 'CC', 'DT'),4,0.00012625465564042673
('CC', 'DT', 'CD'),4,0.00012625465564042673
('CC', 'VBD', 'JJ'),4,0.00012625465564042673
('IN', 'PRP', 'PRP$'),4,0.00012625465564042673
('RP', 'DT', 'NNP'),4,0.00012625465564042673
('NNP', 'NN', 'VBZ'),4,0.00012625465564042673
('RP', 'PRP', 'VBD'),4,0.00012625465564042673
('VB', 'VBG', 'IN'),4,0.00012625465564042673
('VBD', 'IN', 'RB'),4,0.00012625465564042673
('IN', 'RB', 'RB'),4,0.00012625465564042673
('VBZ', 'JJ', 'IN'),4,0.00012625465564042673
('IN', 'NNP', 'MD'),4,0.00012625465564042673
('VBZ', 'RB', 'PRP'),4,0.00012625465564042673
('VBD', 'RP', 'TO'),4,0.00012625465564042673
('RP', 'TO', 'VB'),4,0.00012625465564042673
('NNP', 'NNP', 'WDT'),4,0.00012625465564042673
('CC', 'EX', 'VBZ'),4,0.00012625465564042673
('JJS', 'IN', 'PRP'),4,0.00012625465564042673
('CC', 'DT', 'IN'),4,0.00012625465564042673
('VB', 'JJ', 'NN'),4,0.00012625465564042673
('TO', 'NNP', 'IN'),4,0.00012625465564042673
('NN', 'RB', 'EX'),4,0.00012625465564042673
('CD', 'NN', 'DT'),4,0.00012625465564042673
('NN', 'DT', 'VBZ'),4,0.00012625465564042673
('NN', 'RB', 'VBZ'),4,0.00012625465564042673
('NN', 'VBG', 'PRP'),4,0.00012625465564042673
('PRP', 'VBP', 'CC'),4,0.00012625465564042673
('VBP', 'CC', 'VBP'),4,0.00012625465564042673
('NN', 'CC', 'EX'),4,0.00012625465564042673
('JJS', 'IN', 'DT'),4,0.00012625465564042673
('DT', 'VBZ', 'WP'),4,0.00012625465564042673
('WRB', 'DT', 'NNS'),4,0.00012625465564042673
('VB', 'TO', 'NNP'),4,0.00012625465564042673
('NNS', 'CC', 'NNP'),4,0.00012625465564042673
('VBD', 'VBG', 'VBN'),4,0.00012625465564042673
('NN', 'VBG', 'PRP$'),4,0.00012625465564042673
('RB', 'WP', 'PRP'),4,0.00012625465564042673
('VB', 'CC', 'RB'),4,0.00012625465564042673
('VBG', 'CC', 'VBG'),4,0.00012625465564042673
('DT', 'VBG', 'NNS'),4,0.00012625465564042673
('RB', 'IN', 'RB'),4,0.00012625465564042673
('IN', 'CC', 'NN'),4,0.00012625465564042673
('RB', 'JJ', 'VBG'),4,0.00012625465564042673
('PRP', 'VBZ', 'VB'),4,0.00012625465564042673
('JJ', 'NNS', 'NNS'),4,0.00012625465564042673
('CD', 'IN', 'CD'),4,0.00012625465564042673
('NN', 'TO', 'NN'),4,0.00012625465564042673
('VB', 'RB', 'JJ'),4,0.00012625465564042673
('JJ', 'WRB', 'PRP'),4,0.00012625465564042673
('JJ', 'CC', 'NN'),4,0.00012625465564042673
('NNP', 'WRB', 'PRP'),4,0.00012625465564042673
('VB', 'NN', 'VB'),4,0.00012625465564042673
('VBD', 'NN', 'RB'),4,0.00012625465564042673
('CC', 'VBG', 'NN'),4,0.00012625465564042673
('VBD', 'VBG', 'JJ'),4,0.00012625465564042673
('VBG', 'NNP', 'IN'),4,0.00012625465564042673
('NNS', 'VBG', 'RB'),4,0.00012625465564042673
('WP', 'NNP', 'VBD'),4,0.00012625465564042673
('IN', 'PRP', 'NN'),4,0.00012625465564042673
('VBD', 'PRP', 'JJ'),4,0.00012625465564042673
('JJ', 'PDT', 'DT'),4,0.00012625465564042673
('RB', 'RB', 'WRB'),4,0.00012625465564042673
('NNS', 'RP', 'IN'),4,0.00012625465564042673
('VBG', 'NNP', 'NNP'),4,0.00012625465564042673
('VBN', 'PRP', 'DT'),4,0.00012625465564042673
('VBG', 'JJ', 'NNS'),4,0.00012625465564042673
('NNS', 'VBG', 'NN'),4,0.00012625465564042673
('RB', 'VB', 'JJ'),4,0.00012625465564042673
('IN', 'NNS', 'MD'),4,0.00012625465564042673
('PRP', 'RP', 'TO'),4,0.00012625465564042673
('DT', 'IN', 'RB'),4,0.00012625465564042673
('PRP$', 'DT', 'NN'),4,0.00012625465564042673
('VB', 'JJ', 'PRP'),4,0.00012625465564042673
('JJ', 'NN', 'VB'),4,0.00012625465564042673
('VBG', 'IN', 'NNS'),4,0.00012625465564042673
('NNP', 'CC', 'IN'),4,0.00012625465564042673
('RB', 'IN', 'NNS'),4,0.00012625465564042673
('VBP', 'VBG', 'RB'),4,0.00012625465564042673
('NN', 'NN', 'PRP$'),4,0.00012625465564042673
('RB', 'JJ', 'DT'),4,0.00012625465564042673
('PRP', 'VBP', 'WRB'),4,0.00012625465564042673
('VBZ', 'RB', 'VBN'),4,0.00012625465564042673
('VBD', 'VBD', 'DT'),4,0.00012625465564042673
('NN', 'JJ', 'CC'),4,0.00012625465564042673
('CD', 'NNS', 'VBD'),4,0.00012625465564042673
('NNS', 'VBD', 'NNS'),4,0.00012625465564042673
('VBN', 'NNP', 'PRP'),4,0.00012625465564042673
('VB', 'VBN', 'RB'),4,0.00012625465564042673
('NN', 'VB', 'RB'),4,0.00012625465564042673
('VBG', 'TO', 'PRP'),4,0.00012625465564042673
('VB', 'JJ', 'TO'),4,0.00012625465564042673
('NN', 'VB', 'IN'),4,0.00012625465564042673
('PRP$', 'JJ', 'PRP'),4,0.00012625465564042673
('VBP', 'RB', 'NNP'),4,0.00012625465564042673
('WP', 'VBD', 'PRP$'),4,0.00012625465564042673
('NNS', 'NNP', 'DT'),4,0.00012625465564042673
('RP', 'TO', 'DT'),4,0.00012625465564042673
('NNP', 'NNS', 'NNP'),4,0.00012625465564042673
('NNS', 'TO', 'DT'),4,0.00012625465564042673
('VBN', 'IN', 'CD'),4,0.00012625465564042673
('NNP', 'CD', 'NN'),4,0.00012625465564042673
('DT', 'NNP', 'WRB'),4,0.00012625465564042673
('VB', 'NNP', 'DT'),4,0.00012625465564042673
('VBZ', 'PRP', 'VBD'),4,0.00012625465564042673
('NN', 'CD', 'NN'),4,0.00012625465564042673
('NNP', 'VBG', 'TO'),4,0.00012625465564042673
('VBD', 'NN', 'NN'),4,0.00012625465564042673
('VBP', 'VBG', 'TO'),4,0.00012625465564042673
('PRP', 'TO', 'PRP'),4,0.00012625465564042673
('RB', 'VBG', 'PRP'),4,0.00012625465564042673
('VBD', 'PDT', 'DT'),4,0.00012625465564042673
('VBP', 'RB', 'DT'),4,0.00012625465564042673
('VB', 'JJ', 'IN'),4,0.00012625465564042673
('WP', 'NN', 'IN'),4,0.00012625465564042673
('CD', 'DT', 'NN'),4,0.00012625465564042673
('PRP$', 'NNS', 'VBN'),4,0.00012625465564042673
('NN', 'PRP$', 'NNS'),4,0.00012625465564042673
('NN', 'NNS', 'RB'),4,0.00012625465564042673
('CD', 'NNS', 'NNP'),4,0.00012625465564042673
('VBG', 'VBD', 'DT'),4,0.00012625465564042673
('CC', 'NN', 'NN'),4,0.00012625465564042673
('DT', 'NN', 'PDT'),4,0.00012625465564042673
('NN', 'PDT', 'DT'),4,0.00012625465564042673
('NNS', 'PRP$', 'NNS'),4,0.00012625465564042673
('VBD', 'NNS', 'CC'),4,0.00012625465564042673
('WRB', 'NNP', 'VBD'),4,0.00012625465564042673
('IN', 'WP', 'VBZ'),4,0.00012625465564042673
('RB', 'NNP', 'CC'),4,0.00012625465564042673
('NNS', 'VBD', 'NN'),4,0.00012625465564042673
('VBN', 'TO', 'PRP'),4,0.00012625465564042673
('PRP', 'EX', 'VBD'),4,0.00012625465564042673
('RB', 'TO', 'PRP'),4,0.00012625465564042673
('VBD', 'VBN', 'CD'),4,0.00012625465564042673
('NN', 'MD', 'RB'),4,0.00012625465564042673
('NNP', 'VBD', 'VBD'),4,0.00012625465564042673
('IN', 'NNS', 'WRB'),4,0.00012625465564042673
('VBN', 'CD', 'NNS'),4,0.00012625465564042673
('RB', 'VBD', 'NNP'),4,0.00012625465564042673
('DT', 'VBD', 'RB'),4,0.00012625465564042673
('NN', 'VBZ', 'VBN'),4,0.00012625465564042673
('NNS', 'VBP', 'DT'),4,0.00012625465564042673
('VBN', 'VBG', 'RB'),4,0.00012625465564042673
('IN', 'DT', 'WP'),4,0.00012625465564042673
('DT', 'WP', 'VBD'),4,0.00012625465564042673
('TO', 'NNP', 'NN'),4,0.00012625465564042673
('RP', 'NNP', 'VBD'),4,0.00012625465564042673
('NNS', 'RB', 'DT'),4,0.00012625465564042673
('RB', 'VBN', 'VBN'),4,0.00012625465564042673
('IN', 'NNP', 'EX'),4,0.00012625465564042673
('NNP', 'NN', 'NNS'),4,0.00012625465564042673
('VBD', 'TO', 'CD'),4,0.00012625465564042673
('DT', 'NNP', 'NNS'),4,0.00012625465564042673
('IN', 'NNP', 'PRP$'),4,0.00012625465564042673
('VBP', 'JJ', 'NNS'),4,0.00012625465564042673
('NN', 'IN', 'WDT'),4,0.00012625465564042673
('JJ', 'CD', 'NN'),4,0.00012625465564042673
('NN', 'VBG', 'VBD'),4,0.00012625465564042673
('WRB', 'PRP', 'IN'),4,0.00012625465564042673
('NN', 'JJ', 'PRP'),4,0.00012625465564042673
('NNP', 'NN', 'RB'),4,0.00012625465564042673
('VBD', 'PRP', 'VBN'),4,0.00012625465564042673
('NNP', 'VBZ', 'NN'),4,0.00012625465564042673
('VBG', 'NNS', 'NNP'),4,0.00012625465564042673
('VBD', 'DT', 'VBZ'),4,0.00012625465564042673
('VBD', 'WP', 'PRP'),4,0.00012625465564042673
('VBG', 'VBD', 'RB'),4,0.00012625465564042673
('PRP', 'PRP', 'VBZ'),4,0.00012625465564042673
('UH', 'NNP', 'VBD'),4,0.00012625465564042673
('NN', 'NN', 'WP'),4,0.00012625465564042673
('RB', 'RB', 'EX'),4,0.00012625465564042673
('VBN', 'DT', 'NNP'),4,0.00012625465564042673
('PRP', 'VB', 'NNP'),4,0.00012625465564042673
('PRP', 'VBG', 'DT'),4,0.00012625465564042673
('JJ', 'JJ', 'IN'),4,0.00012625465564042673
('VB', 'NNP', 'VBD'),4,0.00012625465564042673
('NNPS', 'IN', 'DT'),4,0.00012625465564042673
('JJ', 'NNS', 'JJ'),4,0.00012625465564042673
('VBP', 'JJ', 'NNP'),4,0.00012625465564042673
('VBG', 'NN', 'VBD'),4,0.00012625465564042673
('PRP$', 'NNS', 'TO'),4,0.00012625465564042673
('NNS', 'NNP', 'VBG'),4,0.00012625465564042673
('VB', 'VBN', 'TO'),4,0.00012625465564042673
('VBN', 'VBG', 'DT'),4,0.00012625465564042673
('PRP$', 'NN', 'VBP'),4,0.00012625465564042673
('NN', 'VBP', 'VBN'),4,0.00012625465564042673
('WP', 'MD', 'PRP'),4,0.00012625465564042673
('DT', 'NNPS', 'IN'),4,0.00012625465564042673
('VBD', 'DT', 'JJR'),4,0.00012625465564042673
('NN', 'VBP', 'IN'),4,0.00012625465564042673
('NN', 'WP', 'DT'),4,0.00012625465564042673
('PRP', 'NN', 'CC'),4,0.00012625465564042673
('VBG', 'RB', 'NNP'),4,0.00012625465564042673
('UH', 'PRP', 'VBP'),4,0.00012625465564042673
('NNPS', 'VBD', 'PRP'),4,0.00012625465564042673
('VBZ', 'NN', 'NN'),4,0.00012625465564042673
('VB', 'TO', 'PRP'),4,0.00012625465564042673
('WP', 'PRP', 'MD'),4,0.00012625465564042673
('NNP', 'DT', 'DT'),4,0.00012625465564042673
('IN', 'NNS', 'NNP'),4,0.00012625465564042673
('PRP', 'VBP', 'CD'),4,0.00012625465564042673
('VBN', 'RB', 'CC'),4,0.00012625465564042673
('JJ', 'VBD', 'PRP'),4,0.00012625465564042673
('WP', 'VBZ', 'VBN'),4,0.00012625465564042673
('PRP', 'RB', 'PRP$'),3,9.469099173032006e-05
('IN', 'DT', 'CC'),3,9.469099173032006e-05
('NNP', 'POS', 'NNS'),3,9.469099173032006e-05
('NNP', 'IN', 'CD'),3,9.469099173032006e-05
('NN', 'RB', 'VBG'),3,9.469099173032006e-05
('VBG', 'PRP', 'MD'),3,9.469099173032006e-05
('CC', 'PDT', 'DT'),3,9.469099173032006e-05
('VB', 'RP', 'VBG'),3,9.469099173032006e-05
('RB', 'NN', 'CC'),3,9.469099173032006e-05
('VB', 'VBG', 'JJ'),3,9.469099173032006e-05
('VB', 'PRP', 'VBG'),3,9.469099173032006e-05
('MD', 'VBN', 'IN'),3,9.469099173032006e-05
('VBG', 'RP', 'PRP$'),3,9.469099173032006e-05
('CC', 'PRP', 'VBG'),3,9.469099173032006e-05
('PRP', 'JJ', 'CC'),3,9.469099173032006e-05
('VBP', 'VBD', 'IN'),3,9.469099173032006e-05
('RB', 'VBG', 'DT'),3,9.469099173032006e-05
('RP', 'NNP', 'PRP'),3,9.469099173032006e-05
('TO', 'NN', 'PRP'),3,9.469099173032006e-05
('DT', 'NN', 'JJS'),3,9.469099173032006e-05
('MD', 'RB', 'IN'),3,9.469099173032006e-05
('IN', 'JJR', 'IN'),3,9.469099173032006e-05
('NNS', 'VBP', 'NN'),3,9.469099173032006e-05
('CD', 'NNP', 'NNP'),3,9.469099173032006e-05
('IN', 'WP', 'DT'),3,9.469099173032006e-05
('DT', 'VBZ', 'VBG'),3,9.469099173032006e-05
('VBZ', 'VBG', 'DT'),3,9.469099173032006e-05
('NNS', 'JJ', 'NNP'),3,9.469099173032006e-05
('VBP', 'VBG', 'DT'),3,9.469099173032006e-05
('WDT', 'VBZ', 'DT'),3,9.469099173032006e-05
('RB', 'CC', 'NN'),3,9.469099173032006e-05
('RB', 'EX', 'VBZ'),3,9.469099173032006e-05
('EX', 'VBZ', 'NN'),3,9.469099173032006e-05
('VBZ', 'NN', 'IN'),3,9.469099173032006e-05
('VBP', 'RP', 'CC'),3,9.469099173032006e-05
('VBG', 'PRP', 'VB'),3,9.469099173032006e-05
('CC', 'IN', 'NN'),3,9.469099173032006e-05
('EX', 'VBD', 'RB'),3,9.469099173032006e-05
('RB', 'RB', 'NN'),3,9.469099173032006e-05
('NNP', 'VBG', 'PRP$'),3,9.469099173032006e-05
